Time [s],Channel 0,Channel 1
2.342612400,1,0
2.342673000,1,1
2.342681800,1,0
2.342699000,1,1
2.342707600,1,0
2.342759600,1,1
2.342768200,1,0
2.342846200,1,1
2.342854800,1,0
2.342932800,1,1
2.342941400,1,0
2.342958600,1,1
2.342967400,1,0
2.343019200,1,1
2.343028000,1,0
2.343036600,1,1
2.343045400,1,0
2.343105800,1,1
2.343114600,1,0
2.343192400,1,1
2.343201200,1,0
2.343209800,1,1
2.343227200,1,0
2.343279000,1,1
2.343287800,1,0
2.343296400,1,1
2.343313800,1,0
2.343331000,1,1
2.343357000,1,0
2.343365600,1,1
2.343374400,1,0
2.343391600,1,1
2.343409000,1,0
2.343452200,1,1
2.343461000,1,0
2.343504200,1,1
2.343521600,1,0
2.343538800,1,1
2.343556200,1,0
2.343573400,1,1
2.343599600,1,0
2.343608000,1,1
2.343616800,1,0
2.343634000,1,1
2.343642800,1,0
2.343651400,1,1
2.343668800,1,0
2.343686000,1,1
2.343703400,1,0
2.343720600,1,1
2.343738000,1,0
2.343755200,1,1
2.343781400,1,0
2.343790000,1,1
2.343798600,1,0
2.343815800,1,1
2.343824600,1,0
2.343833200,1,1
2.343850600,1,0
2.343867800,1,1
2.343885200,1,0
2.343902400,1,1
2.343919800,1,0
2.343997800,1,1
2.344006400,1,0
2.344032400,1,1
2.344041200,1,0
2.344084400,1,1
2.344093000,1,0
2.344110200,1,1
2.344119000,1,0
2.344170800,1,1
2.344179600,1,0
2.344257400,1,1
2.344266200,1,0
2.344344000,1,1
2.344352800,1,0
2.344361400,1,1
2.344370200,1,0
2.344378600,1,1
2.344387400,1,0
2.344430600,1,1
2.344439400,1,0
2.344456600,1,1
2.344465400,1,0
2.344517200,1,1
2.344526000,1,0
2.344603800,1,1
2.344612600,1,0
2.344690400,1,1
2.344699200,1,0
2.344707600,1,1
2.344733800,1,0
2.344777000,1,1
2.344785800,1,0
2.344803000,1,1
2.344811600,1,0
2.344863600,1,1
2.344872400,1,0
2.344950200,1,1
2.344958800,1,0
2.345036800,1,1
2.345045400,1,0
2.345123200,1,1
2.345132000,1,0
2.345140600,1,1
2.345149400,1,0
2.345184000,1,1
2.345218600,1,0
2.345235800,1,1
2.345244600,1,0
2.345253200,1,1
2.345270600,1,0
2.345296400,1,1
3.345672800,0,1
3.345690000,1,1
3.345759200,0,1
3.345768000,1,1
3.345845800,0,1
3.345854400,1,1
3.345863200,0,1
3.345923800,1,1
3.345932400,0,1
3.346010200,1,1
3.346018800,0,1
3.346036200,1,1
3.346044800,0,1
3.346096800,1,1
3.346105400,0,1
3.346114000,1,1
3.346131400,0,1
3.346183400,1,1
3.346192000,0,1
3.346269800,1,1
3.346278600,0,1
3.346313200,1,1
3.346321800,0,1
3.346339000,1,1
3.346347800,0,1
3.346356400,1,1
3.346365000,0,1
3.346391000,1,1
3.346417000,0,1
3.346425600,1,1
3.346434200,0,1
3.346443000,1,1
4.345662200,0,1
4.345679600,1,1
4.345748800,0,1
4.345757400,1,1
4.345835400,0,1
4.345844000,1,1
4.345852600,0,1
4.345913200,1,1
4.345922000,0,1
4.345999800,1,1
4.346008400,0,1
4.346025800,1,1
4.346034400,0,1
4.346086400,1,1
4.346095000,0,1
4.346103600,1,1
4.346121000,0,1
4.346172800,1,1
4.346181600,0,1
4.346259400,1,1
4.346268000,0,1
4.346302600,1,1
4.346311400,0,1
4.346328600,1,1
4.346337200,0,1
4.346346000,1,1
4.346354600,0,1
4.346380600,1,1
4.346406600,0,1
4.346415200,1,1
4.346423800,0,1
4.346432400,1,1
4.395681200,0,1
4.395698600,1,1
4.395767800,0,1
4.395776400,1,1
4.395854400,0,1
4.395863000,1,1
4.395871600,0,1
4.395932200,1,1
4.395940800,0,1
4.396018800,1,1
4.396027400,0,1
4.396044600,1,1
4.396053400,0,1
4.396105200,1,1
4.396114000,0,1
4.396122600,1,1
4.396139800,0,1
4.396191800,1,1
4.396200400,0,1
4.396278400,1,1
4.396287000,0,1
4.396321600,1,1
4.396330200,0,1
4.396347600,1,1
4.396356200,0,1
4.396364800,1,1
4.396373600,0,1
4.396399600,1,1
4.396425400,0,1
4.396434200,1,1
4.396442800,0,1
4.396451400,1,1
5.334341600,1,0
5.341000000,0,0
129.421872000,1,0
129.890861800,0,0
129.890894000,1,0
129.940683400,0,0
129.940700600,1,0
129.940769800,0,0
129.940778400,1,0
129.940856400,0,0
129.940882400,1,0
129.940891000,0,0
129.940934200,1,0
129.940943000,0,0
129.941020800,1,0
129.941029400,0,0
129.941046800,1,0
129.941055400,0,0
129.941107400,1,0
129.941116000,0,0
129.941150600,1,0
129.941159200,0,0
129.941193800,1,0
129.941202600,0,0
129.941280400,1,0
129.941289000,0,0
129.941315000,1,0
129.941323600,0,0
129.941332400,1,0
129.941341000,0,0
129.941358400,1,0
129.941375600,0,0
129.941393000,1,0
129.941410200,0,0
129.941427600,1,0
129.941436200,0,0
129.941444800,1,0
129.966973400,1,1
129.967068800,1,0
129.967077400,1,1
129.967164200,1,0
129.967172800,1,1
129.967198800,1,0
129.967242200,1,1
129.967259600,1,0
129.967337400,1,1
129.967354800,1,0
129.967372000,1,1
129.967380800,1,0
129.967406800,1,1
129.967415600,1,0
129.967424000,1,1
129.967450200,1,0
129.967528000,1,1
129.967545400,1,0
129.967580000,1,1
129.967588800,1,0
129.967623400,1,1
129.967640800,1,0
129.967649400,1,1
129.967658200,1,0
129.967718800,1,1
129.967736200,1,0
129.967753400,1,1
129.967762200,1,0
129.967814000,1,1
129.967831400,1,0
129.967909400,1,1
129.967944000,1,0
129.968022000,1,1
129.968039400,1,0
129.968056600,1,1
129.968065400,1,0
129.968117200,1,1
129.968134800,1,0
129.968143200,1,1
129.968152000,1,0
129.968212600,1,1
129.968230000,1,0
129.968308000,1,1
129.968325400,1,0
129.968334000,1,1
129.968351400,1,0
129.968403200,1,1
129.968420600,1,0
129.968429200,1,1
129.968446600,1,0
129.968464000,1,1
129.968490000,1,0
129.968498600,1,1
129.968516000,1,0
129.968533200,1,1
129.968550600,1,0
129.968594000,1,1
129.968611400,1,0
129.968654600,1,1
129.968672000,1,0
129.968689200,1,1
129.968706600,1,0
129.968723800,1,1
129.968750000,1,0
129.968758600,1,1
129.968767200,1,0
129.968784600,1,1
129.968819200,1,0
129.968827800,1,1
129.968845200,1,0
129.968862600,1,1
129.968880000,1,0
129.968897200,1,1
129.968914600,1,0
129.968931800,1,1
129.968958000,1,0
129.968966600,1,1
129.968975200,1,0
129.968992400,1,1
129.969010000,1,0
129.969018400,1,1
129.969036000,1,0
129.969053200,1,1
129.969070600,1,0
129.969087800,1,1
129.969105200,1,0
129.969183200,1,1
129.969200600,1,0
129.969226400,1,1
129.969235200,1,0
129.969278400,1,1
129.969295800,1,0
129.969313000,1,1
129.969321800,1,0
129.969373800,1,1
129.969391200,1,0
129.969469000,1,1
129.969486400,1,0
129.969564400,1,1
129.969581800,1,0
129.969590400,1,1
129.969599200,1,0
129.969607800,1,1
129.969616400,1,0
129.969659800,1,1
129.969694400,1,0
129.969711600,1,1
129.969720400,1,0
129.969772400,1,1
129.969789800,1,0
129.969867600,1,1
129.969885000,1,0
129.969963000,1,1
129.969980400,1,0
129.969997600,1,1
129.970015000,1,0
129.970058400,1,1
129.970075800,1,0
129.970101600,1,1
129.970110400,1,0
129.970119000,1,1
129.970145000,1,0
129.970153600,1,1
129.970171000,1,0
129.970240400,1,1
129.970266400,1,0
129.970344200,1,1
129.970361800,1,0
129.970439600,1,1
129.970457000,1,0
129.970535000,1,1
129.970569800,1,0
129.970647600,1,1
129.970665000,1,0
129.970742800,1,1
129.970760400,1,0
129.970838200,1,1
129.970855600,1,0
129.970933600,1,1
129.970951000,1,0
129.971028800,1,1
129.971046400,1,0
129.971124200,1,1
129.971141600,1,0
129.971219600,1,1
129.971237000,1,0
129.971314800,1,1
129.971332200,1,0
129.971410200,1,1
129.971427600,1,0
129.971505600,1,1
129.971523000,1,0
129.971600800,1,1
129.971618200,1,0
129.971696200,1,1
129.971713600,1,0
129.971791400,1,1
129.971826200,1,0
129.971904200,1,1
129.971921600,1,0
129.971999400,1,1
129.972016800,1,0
129.972094800,1,1
129.972112200,1,0
129.972190000,1,1
129.972207600,1,0
129.972285400,1,1
129.972302800,1,0
129.972380800,1,1
129.972398200,1,0
129.972476000,1,1
129.972493400,1,0
129.972571400,1,1
129.972588800,1,0
129.972666800,1,1
129.972727400,1,0
129.972805400,1,1
129.972822800,1,0
129.972900800,1,1
129.972918200,1,0
129.972996000,1,1
129.973013400,1,0
129.973091400,1,1
129.973108800,1,0
129.973186800,1,1
129.973204200,1,0
129.973282000,1,1
129.973299400,1,0
129.973377400,1,1
129.973394800,1,0
129.973472600,1,1
129.973490200,1,0
129.973568000,1,1
129.973585400,1,0
129.973663400,1,1
129.973680800,1,0
129.973758600,1,1
129.973776000,1,0
129.973854000,1,1
129.973871400,1,0
129.973949200,1,1
129.973966600,1,0
129.974044600,1,1
129.974079400,1,0
129.974157200,1,1
129.974174600,1,0
129.974252400,1,1
129.974270000,1,0
129.974347800,1,1
129.974460600,1,0
129.974538400,1,1
129.974555800,1,0
129.974633800,1,1
129.974651200,1,0
129.974729000,1,1
129.974746600,1,0
129.974824400,1,1
129.974841800,1,0
129.974919800,1,1
129.974963200,1,0
129.975041000,1,1
129.975058400,1,0
129.975136400,1,1
129.975153800,1,0
129.975231600,1,1
129.975249200,1,0
129.975327000,1,1
129.975344400,1,0
129.975422400,1,1
129.975465800,1,0
129.975543600,1,1
129.975561000,1,0
129.975639000,1,1
129.975656400,1,0
129.975734200,1,1
129.975751600,1,0
129.975829600,1,1
129.975847000,1,0
129.975924800,1,1
129.975959600,1,0
129.976037400,1,1
129.976055000,1,0
129.976132800,1,1
129.976150200,1,0
129.976228200,1,1
129.976245600,1,0
129.976323400,1,1
129.976340800,1,0
129.976418800,1,1
129.976436200,1,0
129.976514000,1,1
129.976531400,1,0
129.976609400,1,1
129.976626800,1,0
129.976704600,1,1
129.976722000,1,0
129.976800000,1,1
129.976834800,1,0
129.976912600,1,1
129.976930000,1,0
129.977007800,1,1
129.977025200,1,0
129.977103200,1,1
129.977120600,1,0
129.977198600,1,1
129.977216000,1,0
129.977293800,1,1
129.977311200,1,0
129.977389200,1,1
129.977406600,1,0
129.977484400,1,1
129.977501800,1,0
129.977579800,1,1
129.977597200,1,0
129.977675200,1,1
129.977709800,1,0
129.977787800,1,1
129.977805200,1,0
129.977883000,1,1
129.977900400,1,0
129.977978400,1,1
129.977995800,1,0
129.978073800,1,1
129.978091200,1,0
129.978169000,1,1
129.978186400,1,0
129.978264400,1,1
129.978281800,1,0
129.978359800,1,1
129.978377200,1,0
129.978455000,1,1
129.978472400,1,0
129.978550400,1,1
129.978585200,1,0
129.978663000,1,1
129.978680400,1,0
129.978758400,1,1
129.978775800,1,0
129.978853600,1,1
129.978871200,1,0
129.978949000,1,1
129.978966400,1,0
129.979044400,1,1
129.979061800,1,0
129.979139600,1,1
129.979157200,1,0
129.979235000,1,1
129.979252400,1,0
129.979330400,1,1
129.979347800,1,0
129.979425600,1,1
129.979443200,1,0
129.979521000,1,1
129.979538400,1,0
129.979616400,1,1
129.979633800,1,0
129.979711800,1,1
129.979729200,1,0
129.979807000,1,1
129.979841800,1,0
129.979919600,1,1
129.979937200,1,0
129.980015000,1,1
129.980032400,1,0
129.980110400,1,1
129.980127800,1,0
129.980205800,1,1
129.980223200,1,0
129.980301000,1,1
129.980318400,1,0
129.980396400,1,1
129.980413800,1,0
129.980491800,1,1
129.980509200,1,0
129.980587000,1,1
129.980604400,1,0
129.980682400,1,1
129.980717200,1,0
129.980795000,1,1
129.980812400,1,0
129.980890400,1,1
129.980907800,1,0
129.980985800,1,1
129.981003200,1,0
129.981081000,1,1
129.981098400,1,0
129.981176400,1,1
129.981193800,1,0
129.981271600,1,1
129.981289200,1,0
129.981367000,1,1
129.981384400,1,0
129.981462400,1,1
129.981479800,1,0
129.981557600,1,1
129.981592400,1,0
129.981670400,1,1
129.981687800,1,0
129.981765600,1,1
129.981783200,1,0
129.981861000,1,1
129.981878400,1,0
129.981956400,1,1
129.981973800,1,0
129.982051600,1,1
129.982069000,1,0
129.982147000,1,1
129.982164400,1,0
129.982242400,1,1
129.982259800,1,0
129.982337600,1,1
129.982355000,1,0
129.982433000,1,1
129.982450400,1,0
129.982528200,1,1
129.982545800,1,0
129.982623600,1,1
129.982641000,1,0
129.982719000,1,1
129.982736400,1,0
129.982814200,1,1
129.982849000,1,0
129.982857600,1,1
129.982883800,1,0
129.982927000,1,1
129.983013600,1,0
129.983031000,1,1
129.983039600,1,0
129.983091600,1,1
129.983109000,1,0
129.983187000,1,1
129.983221600,1,0
129.983299600,1,1
129.983317000,1,0
129.983394800,1,1
129.983412200,1,0
129.983438200,1,1
129.983447000,1,0
129.983464200,1,1
129.983507600,1,0
129.983516200,1,1
129.983525000,1,0
129.983568200,1,1
129.983577000,1,0
129.983585600,1,1
130.932642000,0,1
130.932659400,1,1
130.932728600,0,1
130.932737200,1,1
130.932815000,0,1
130.932841000,1,1
130.932849800,0,1
130.932893000,1,1
130.932901600,0,1
130.932979600,1,1
130.932988200,0,1
130.933005400,1,1
130.933014200,0,1
130.933066000,1,1
130.933074800,0,1
130.933109400,1,1
130.933118000,0,1
130.933152600,1,1
130.933161200,0,1
130.933239200,1,1
130.933247800,0,1
130.933273800,1,1
130.933282400,0,1
130.933291000,1,1
130.933299800,0,1
130.933317000,1,1
130.933334400,0,1
130.933351600,1,1
130.933369000,0,1
130.933386200,1,1
130.933395000,0,1
130.933403600,1,1
130.959913400,1,0
130.959930600,1,1
130.960008600,1,0
130.960017200,1,1
130.960104000,1,0
130.960112600,1,1
130.960138600,1,0
130.960181800,1,1
130.960199400,1,0
130.960277200,1,1
130.960294600,1,0
130.960311800,1,1
130.960320600,1,0
130.960346600,1,1
130.960355200,1,0
130.960363800,1,1
130.960390000,1,0
130.960467800,1,1
130.960485200,1,0
130.960519800,1,1
130.960528600,1,0
130.960563200,1,1
130.960606600,1,0
130.960615200,1,1
130.960624000,1,0
130.960684400,1,1
130.960702000,1,0
130.960719200,1,1
130.960728000,1,0
130.960779800,1,1
130.960797200,1,0
130.960875200,1,1
130.960892600,1,0
130.960970400,1,1
130.960987800,1,0
130.961005000,1,1
130.961013800,1,0
130.961065800,1,1
130.961109200,1,0
130.961117800,1,1
130.961126600,1,0
130.961187000,1,1
130.961204600,1,0
130.961282400,1,1
130.961299800,1,0
130.961308400,1,1
130.961325800,1,0
130.961377800,1,1
130.961395200,1,0
130.961403800,1,1
130.961421200,1,0
130.961438400,1,1
130.961464400,1,0
130.961473000,1,1
130.961490400,1,0
130.961507600,1,1
130.961525200,1,0
130.961568400,1,1
130.961603200,1,0
130.961646400,1,1
130.961663800,1,0
130.961681000,1,1
130.961698400,1,0
130.961715600,1,1
130.961741800,1,0
130.961750400,1,1
130.961759000,1,0
130.961776400,1,1
130.961793800,1,0
130.961802400,1,1
130.961819800,1,0
130.961837000,1,1
130.961854400,1,0
130.961871600,1,1
130.961889000,1,0
130.961906400,1,1
130.961932400,1,0
130.961941000,1,1
130.961949800,1,0
130.961967000,1,1
130.961984400,1,0
130.961993000,1,1
130.962010400,1,0
130.962027600,1,1
130.962045000,1,0
130.962062200,1,1
130.962079800,1,0
130.962157600,1,1
130.962175000,1,0
130.962201000,1,1
130.962209600,1,0
130.962253000,1,1
130.962270400,1,0
130.962287600,1,1
130.962296400,1,0
130.962348200,1,1
130.962365600,1,0
130.962443600,1,1
130.962478400,1,0
130.962556200,1,1
130.962573600,1,0
130.962582200,1,1
130.962591000,1,0
130.962599600,1,1
130.962608400,1,0
130.962651600,1,1
130.962669000,1,0
130.962686200,1,1
130.962695000,1,0
130.962746800,1,1
130.962764400,1,0
130.962842200,1,1
130.962859600,1,0
130.962937600,1,1
130.962955000,1,0
130.962972200,1,1
130.962989600,1,0
130.963032800,1,1
130.963050400,1,0
130.963076200,1,1
130.963085000,1,0
130.963093600,1,1
130.963119600,1,0
130.963128200,1,1
130.963145600,1,0
130.963214800,1,1
130.963241000,1,0
130.963318800,1,1
130.963353600,1,0
130.963431600,1,1
130.963449000,1,0
130.963526800,1,1
130.963544200,1,0
130.963622200,1,1
130.963639600,1,0
130.963717600,1,1
130.963735000,1,0
130.963812800,1,1
130.963830400,1,0
130.963908200,1,1
130.963925600,1,0
130.964003600,1,1
130.964021000,1,0
130.964098800,1,1
130.964116400,1,0
130.964194200,1,1
130.964229000,1,0
130.964307000,1,1
130.964324400,1,0
130.964402200,1,1
130.964419600,1,0
130.964497600,1,1
130.964515000,1,0
130.964593000,1,1
130.964610400,1,0
130.964688200,1,1
130.964705600,1,0
130.964783600,1,1
130.964801000,1,0
130.964879000,1,1
130.964896400,1,0
130.964974200,1,1
130.964991600,1,0
130.965069600,1,1
130.965087000,1,0
130.965164800,1,1
130.965182400,1,0
130.965260200,1,1
130.965277600,1,0
130.965355600,1,1
130.965373000,1,0
130.965450800,1,1
130.965485600,1,0
130.965563600,1,1
130.965581000,1,0
130.965658800,1,1
130.965676400,1,0
130.965754200,1,1
130.965771600,1,0
130.965849600,1,1
130.965867000,1,0
130.965944800,1,1
130.965962400,1,0
130.966040200,1,1
130.966057600,1,0
130.966135600,1,1
130.966153000,1,0
130.966230800,1,1
130.966248400,1,0
130.966326200,1,1
130.966361000,1,0
130.966438800,1,1
130.966456400,1,0
130.966534200,1,1
130.966551600,1,0
130.966629600,1,1
130.966647000,1,0
130.966724800,1,1
130.966742400,1,0
130.966820200,1,1
130.966837600,1,0
130.966915600,1,1
130.966933000,1,0
130.967010800,1,1
130.967028400,1,0
130.967106200,1,1
130.967123600,1,0
130.967201600,1,1
130.967236400,1,0
130.967314200,1,1
130.967331600,1,0
130.967409400,1,1
130.967427000,1,0
130.967504800,1,1
130.967522200,1,0
130.967600200,1,1
130.967617600,1,0
130.967695400,1,1
130.967712800,1,0
130.967790800,1,1
130.967808200,1,0
130.967886200,1,1
130.967903600,1,0
130.967981400,1,1
130.967998800,1,0
130.968076800,1,1
130.968094200,1,0
130.968172200,1,1
130.968189600,1,0
130.968267400,1,1
130.968285000,1,0
130.968362800,1,1
130.968380200,1,0
130.968458200,1,1
130.968493000,1,0
130.968570800,1,1
130.968588200,1,0
130.968666200,1,1
130.968683600,1,0
130.968761600,1,1
130.968779000,1,0
130.968856800,1,1
130.968874200,1,0
130.968952200,1,1
130.968969600,1,0
130.969047400,1,1
130.969065000,1,0
130.969142800,1,1
130.969160200,1,0
130.969238200,1,1
130.969255600,1,0
130.969333600,1,1
130.969368200,1,0
130.969446200,1,1
130.969463600,1,0
130.969541400,1,1
130.969559000,1,0
130.969636800,1,1
130.969654200,1,0
130.969732200,1,1
130.969749600,1,0
130.969827600,1,1
130.969845000,1,0
130.969922800,1,1
130.969940200,1,0
130.970018200,1,1
130.970035600,1,0
130.970113600,1,1
130.970131000,1,0
130.970208800,1,1
130.970243600,1,0
130.970321600,1,1
130.970339000,1,0
130.970416800,1,1
130.970434400,1,0
130.970512200,1,1
130.970529600,1,0
130.970607600,1,1
130.970625000,1,0
130.970703000,1,1
130.970720400,1,0
130.970798200,1,1
130.970815600,1,0
130.970893600,1,1
130.970911000,1,0
130.970989000,1,1
130.971006400,1,0
130.971084200,1,1
130.971127800,1,0
130.971205600,1,1
130.971223000,1,0
130.971301000,1,1
130.971318400,1,0
130.971396400,1,1
130.971413800,1,0
130.971491600,1,1
130.971509000,1,0
130.971587000,1,1
130.971621800,1,0
130.971699600,1,1
130.971717200,1,0
130.971795000,1,1
130.971812400,1,0
130.971890400,1,1
130.971907800,1,0
130.971985800,1,1
130.972003200,1,0
130.972081000,1,1
130.972098400,1,0
130.972176400,1,1
130.972193800,1,0
130.972271800,1,1
130.972289200,1,0
130.972367200,1,1
130.972384600,1,0
130.972462400,1,1
130.972497200,1,0
130.972575200,1,1
130.972592600,1,0
130.972670600,1,1
130.972688000,1,0
130.972765800,1,1
130.972783200,1,0
130.972861200,1,1
130.972878600,1,0
130.972956600,1,1
130.972974000,1,0
130.973051800,1,1
130.973069400,1,0
130.973147200,1,1
130.973164600,1,0
130.973242600,1,1
130.973260000,1,0
130.973338000,1,1
130.973355400,1,0
130.973433200,1,1
130.973450600,1,0
130.973528600,1,1
130.973546000,1,0
130.973624000,1,1
130.973641400,1,0
130.973719200,1,1
130.973754000,1,0
130.973832000,1,1
130.973849400,1,0
130.973927200,1,1
130.973944800,1,0
130.974022600,1,1
130.974040000,1,0
130.974118000,1,1
130.974135400,1,0
130.974213400,1,1
130.974230800,1,0
130.974308600,1,1
130.974326000,1,0
130.974404000,1,1
130.974421400,1,0
130.974499400,1,1
130.974516800,1,0
130.974594600,1,1
130.974629400,1,0
130.974707400,1,1
130.974724800,1,0
130.974802600,1,1
130.974820000,1,0
130.974898000,1,1
130.974915400,1,0
130.974993400,1,1
130.975010800,1,0
130.975088600,1,1
130.975106200,1,0
130.975184000,1,1
130.975201400,1,0
130.975279400,1,1
130.975296800,1,0
130.975374600,1,1
130.975392200,1,0
130.975470000,1,1
130.975504800,1,0
130.975582800,1,1
130.975678200,1,0
130.975756000,1,1
130.975773600,1,0
130.975782000,1,1
130.975808200,1,0
130.975851400,1,1
130.975877600,1,0
130.975894800,1,1
130.975903600,1,0
130.975955400,1,1
130.975972800,1,0
130.976050800,1,1
130.976068200,1,0
130.976146000,1,1
130.976163600,1,0
130.976241400,1,1
130.976258800,1,0
130.976284800,1,1
130.976293600,1,0
130.976310800,1,1
130.976354200,1,0
130.976362800,1,1
130.976371600,1,0
130.976414800,1,1
130.976423600,1,0
130.976432200,1,1
130.977460000,0,1
130.977477400,1,1
130.977546600,0,1
130.977555200,1,1
130.977633200,0,1
130.977641800,1,1
130.977659000,0,1
130.977711000,1,1
130.977719600,0,1
130.977797600,1,1
130.977806200,0,1
130.977814800,1,1
130.977823400,0,1
130.977832200,1,1
130.977840800,0,1
130.977884000,1,1
130.977892800,0,1
130.977927400,1,1
130.977936000,0,1
130.977970600,1,1
130.977979200,0,1
130.977996600,1,1
130.978005200,0,1
130.978057200,1,1
130.978065800,0,1
130.978074400,1,1
130.978083200,0,1
130.978143600,1,1
130.978152400,0,1
130.978230200,1,1
130.978238800,0,1
130.978316800,1,1
130.978325400,0,1
130.978334000,1,1
130.978342800,0,1
130.978360000,1,1
130.978368600,0,1
130.978386000,1,1
130.978412000,0,1
130.978420600,1,1
130.978429200,0,1
130.978446600,1,1
130.978481200,0,1
130.978489800,1,1
131.000330800,1,0
131.000348000,1,1
131.000434800,1,0
131.000443400,1,1
131.000530200,1,0
131.000538800,1,1
131.000564800,1,0
131.000608200,1,1
131.000625600,1,0
131.000703400,1,1
131.000720800,1,0
131.000738200,1,1
131.000746800,1,0
131.000772800,1,1
131.000781600,1,0
131.000790200,1,1
131.000816200,1,0
131.000894200,1,1
131.000911600,1,0
131.000946200,1,1
131.000955000,1,0
131.000989600,1,1
131.001007000,1,0
131.001015600,1,1
131.001024200,1,0
131.001084800,1,1
131.001102400,1,0
131.001119600,1,1
131.001128400,1,0
131.001180200,1,1
131.001197600,1,0
131.001275600,1,1
131.001310400,1,0
131.001388200,1,1
131.001405600,1,0
131.001423000,1,1
131.001431600,1,0
131.001483600,1,1
131.001501000,1,0
131.001509600,1,1
131.001518400,1,0
131.001579000,1,1
131.001596400,1,0
131.001674400,1,1
131.001691800,1,0
131.001700400,1,1
131.001717800,1,0
131.001769600,1,1
131.001787000,1,0
131.001795600,1,1
131.001813000,1,0
131.001830400,1,1
131.001856400,1,0
131.001865000,1,1
131.001882400,1,0
131.001899600,1,1
131.001917000,1,0
131.001960400,1,1
131.001977800,1,0
131.002021000,1,1
131.002038400,1,0
131.002055600,1,1
131.002073200,1,0
131.002090400,1,1
131.002116400,1,0
131.002125000,1,1
131.002133800,1,0
131.002151000,1,1
131.002229200,1,0
131.002237800,1,1
131.002255200,1,0
131.002272400,1,1
131.002289800,1,0
131.002307000,1,1
131.002324600,1,0
131.002341800,1,1
131.002367800,1,0
131.002376400,1,1
131.002385200,1,0
131.002402400,1,1
131.002437200,1,0
131.002445800,1,1
131.002463200,1,0
131.002480400,1,1
131.002497800,1,0
131.002515200,1,1
131.002532600,1,0
131.002610400,1,1
131.002627800,1,0
131.002653800,1,1
131.002662600,1,0
131.002705800,1,1
131.002723200,1,0
131.002740400,1,1
131.002749200,1,0
131.002801200,1,1
131.002818600,1,0
131.002896400,1,1
131.002914000,1,0
131.002991800,1,1
131.003009200,1,0
131.003017800,1,1
131.003026600,1,0
131.003035200,1,1
131.003044000,1,0
131.003087200,1,1
131.003104600,1,0
131.003121800,1,1
131.003130600,1,0
131.003182600,1,1
131.003200000,1,0
131.003277800,1,1
131.003312600,1,0
131.003390600,1,1
131.003408000,1,0
131.003425200,1,1
131.003442600,1,0
131.003486000,1,1
131.003503400,1,0
131.003529200,1,1
131.003538000,1,0
131.003546600,1,1
131.003572800,1,0
131.003581200,1,1
131.003598800,1,0
131.003668000,1,1
131.003694000,1,0
131.003772000,1,1
131.003789400,1,0
131.003867400,1,1
131.003884800,1,0
131.003962600,1,1
131.003980000,1,0
131.004058000,1,1
131.004075400,1,0
131.004153400,1,1
131.004170800,1,0
131.004248800,1,1
131.004266200,1,0
131.004344000,1,1
131.004361600,1,0
131.004439400,1,1
131.004456800,1,0
131.004534800,1,1
131.004569600,1,0
131.004647400,1,1
131.004665000,1,0
131.004742800,1,1
131.004760200,1,0
131.004838200,1,1
131.004855600,1,0
131.004933600,1,1
131.004951000,1,0
131.005028800,1,1
131.005046200,1,0
131.005124200,1,1
131.005141600,1,0
131.005219600,1,1
131.005237000,1,0
131.005314800,1,1
131.005332400,1,0
131.005410200,1,1
131.005445000,1,0
131.005522800,1,1
131.005540400,1,0
131.005618200,1,1
131.005635600,1,0
131.005713600,1,1
131.005731000,1,0
131.005809000,1,1
131.005826400,1,0
131.005904200,1,1
131.005921800,1,0
131.005999600,1,1
131.006017000,1,0
131.006095000,1,1
131.006112400,1,0
131.006190400,1,1
131.006207800,1,0
131.006285600,1,1
131.006320400,1,0
131.006398400,1,1
131.006415800,1,0
131.006493600,1,1
131.006511200,1,0
131.006589000,1,1
131.006606400,1,0
131.006684400,1,1
131.006701800,1,0
131.006779800,1,1
131.006797200,1,0
131.006875000,1,1
131.006892600,1,0
131.006970400,1,1
131.006987800,1,0
131.007065800,1,1
131.007083200,1,0
131.007161000,1,1
131.007178600,1,0
131.007256400,1,1
131.007273800,1,0
131.007351800,1,1
131.007369200,1,0
131.007447000,1,1
131.007464400,1,0
131.007542400,1,1
131.007577200,1,0
131.007655000,1,1
131.007672400,1,0
131.007750400,1,1
131.007767800,1,0
131.007845800,1,1
131.007863200,1,0
131.007941000,1,1
131.007958400,1,0
131.008036400,1,1
131.008053800,1,0
131.008131800,1,1
131.008209800,1,0
131.008287800,1,1
131.008305200,1,0
131.008383000,1,1
131.008400400,1,0
131.008478400,1,1
131.008495800,1,0
131.008573800,1,1
131.008591200,1,0
131.008669000,1,1
131.008703800,1,0
131.008781800,1,1
131.008799200,1,0
131.008877000,1,1
131.008894400,1,0
131.008972400,1,1
131.008989800,1,0
131.009067800,1,1
131.009085200,1,0
131.009163000,1,1
131.009180600,1,0
131.009258400,1,1
131.009275800,1,0
131.009353800,1,1
131.009371200,1,0
131.009449000,1,1
131.009466600,1,0
131.009544400,1,1
131.009579200,1,0
131.009657000,1,1
131.009674400,1,0
131.009752400,1,1
131.009769800,1,0
131.009847800,1,1
131.009865200,1,0
131.009943000,1,1
131.009960400,1,0
131.010038400,1,1
131.010055800,1,0
131.010133800,1,1
131.010151200,1,0
131.010229200,1,1
131.010246600,1,0
131.010324400,1,1
131.010341800,1,0
131.010419800,1,1
